3420,SendDistance,828933924,828958108,24184
4021,RecvInput,829036484,829036512,28
3421,SendDistance,829173212,829197396,24184
4022,RecvInput,829241572,829241596,24
4023,RecvInput,829446672,829446696,24
3422,SendDistance,829488380,829593104,104724
4024,RecvInput,829651772,829651800,28
3423,SendDistance,829805600,829823960,18360
4025,RecvInput,829856864,829856888,24
4026,RecvInput,830079052,830079080,28
3424,SendDistance,830120764,830144940,24176
4027,RecvInput,830284156,830284184,28
3425,SendDistance,830352528,830376680,24152
4028,RecvInput,830489248,830489276,28
3426,SendDistance,830591792,830615972,24180
4029,RecvInput,830694336,830694360,24
3427,SendDistance,830831076,830855288,24212
4030,RecvInput,830899452,830899476,24
4031,RecvInput,831104556,831104580,24
3428,SendDistance,831146268,831170472,24204
4032,RecvInput,831309628,831309652,24
3429,SendDistance,831378000,831402212,24212
4033,RecvInput,831514744,831514768,24
3430,SendDistance,831617296,831635508,18212
4034,RecvInput,831719836,831719864,28
3431,SendDistance,831839472,831863660,24188
4035,RecvInput,831924924,831924948,24
3432,SendDistance,832078748,832102912,24164
4036,RecvInput,832130028,832130060,32
4037,RecvInput,832352228,832352260,32
3433,SendDistance,832393944,832418148,24204
4038,RecvInput,832557300,832557328,28
3434,SendDistance,832625676,832649884,24208
4039,RecvInput,832762408,832762436,28
3435,SendDistance,832864964,832889164,24200
4040,RecvInput,832967512,832967536,24
3436,SendDistance,833104236,833128492,24256
4041,RecvInput,833172596,833172620,24
4042,RecvInput,833377708,833377732,24
3437,SendDistance,833419408,833443612,24204
4043,RecvInput,833582808,833582832,24
3438,SendDistance,833651168,833675352,24184
4044,RecvInput,833787892,833787924,32
3439,SendDistance,833890436,833914564,24128
4045,RecvInput,833992996,833993020,24
3440,SendDistance,834129736,834153868,24132
4046,RecvInput,834198108,834198132,24
25,SendWeatherData,834351920,834388240,36320
4047,RecvInput,834403196,834403220,24
3441,SendDistance,834478884,834583608,104724
4048,RecvInput,834642468,834642492,24
